date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:21:49	936528/936528	---M-Z	200	added ('OK')	text/javascript	etag:%22b34eedcfb76e1f01fe59d3f77d0ba4a6%22	http://assets.squarespace.com/universal/scripts-compressed/common-d2ba0c5a13ef3e9671a76-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/common-d2ba0c5a13ef3e9671a76-min.en-US.js	(from https://www.transitionsfvs.org/contactus)
23:21:53	936519/936519	---M-Z	200	added ('OK')	text/javascript	etag:W/%225f3bd8f818190c88a035e30e99e4589a%22	http://assets.squarespace.com/universal/scripts-compressed/common-70ae22c03c3bcfc2744b0-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/common-70ae22c03c3bcfc2744b0-min.en-US.js	(from https://www.transitionsfvs.org/partners)
23:21:53	11643/11643	---M--	200	added ('OK')	image/png	etag:CKTAuZu9nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224034694-4EV628V9CIC613WWO7NO/DCJS.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224034694-4EV628V9CIC613WWO7NO/DCJS.png	(from https://www.transitionsfvs.org/partners)
23:21:53	18498/18498	---M--	200	added ('OK')	image/png	etag:CJjm7Iy+nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224034758-L6KQ7RUJ2CEZMTUN4AZY/Gately+Comm..png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224034758-L6KQ7RUJ2CEZMTUN4AZY/Gately+Comm..png	(from https://www.transitionsfvs.org/partners)
23:21:54	5032/5032	---M--	200	added ('OK')	image/png	etag:CIrqydy9nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224034820-VBD0JME6RIR1ZMZT6OPC/Hampton.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224034820-VBD0JME6RIR1ZMZT6OPC/Hampton.png	(from https://www.transitionsfvs.org/partners)
23:21:54	7077/7077	---M--	200	added ('OK')	image/png	etag:CNWepLy9nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224034910-O8TJS0DSQW807JW9NEFV/Holiday+Fund.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224034910-O8TJS0DSQW807JW9NEFV/Holiday+Fund.png	(from https://www.transitionsfvs.org/partners)
23:21:55	9047/9047	---M--	200	added ('OK')	image/png	etag:CKLYroe9nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224034950-K95DJUZY20J9JQWF4XQJ/HUD.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224034950-K95DJUZY20J9JQWF4XQJ/HUD.png	(from https://www.transitionsfvs.org/partners)
23:21:57	18008/18008	---M--	200	added ('OK')	image/png	etag:CIXc3/68nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035019-5C08DSZ6ELRJ877014IS/Langley+FCU.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035019-5C08DSZ6ELRJ877014IS/Langley+FCU.png	(from https://www.transitionsfvs.org/partners)
23:21:57	5797/5797	---M--	200	added ('OK')	image/png	etag:CMqh0s+9nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035058-ANJMBJ9R4DXR3UADMP6S/Langley+Foundation.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035058-ANJMBJ9R4DXR3UADMP6S/Langley+Foundation.png	(from https://www.transitionsfvs.org/partners)
23:21:58	4299/4299	---M--	200	added ('OK')	image/png	etag:CIuy04S+nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035132-UHN21ZBAHLFN3K8JS5WY/Langley.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035132-UHN21ZBAHLFN3K8JS5WY/Langley.png	(from https://www.transitionsfvs.org/partners)
23:21:59	4997/4997	---M--	200	added ('OK')	image/png	etag:COaBsuy9nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035149-MCDH0A2C59GQ7TREXWDB/Newport+News.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035149-MCDH0A2C59GQ7TREXWDB/Newport+News.png	(from https://www.transitionsfvs.org/partners)
23:22:00	7294/7294	---M--	200	added ('OK')	image/png	etag:CLOVsom9nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035227-JAJCAD4Z3FYH05EX8MAZ/Poquoson.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035227-JAJCAD4Z3FYH05EX8MAZ/Poquoson.png	(from https://www.transitionsfvs.org/partners)
23:22:01	8974/8974	---M--	200	added ('OK')	image/png	etag:CO3xgJe9nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035247-NWWNFHUILTRMIZYJCIIM/United+Way.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035247-NWWNFHUILTRMIZYJCIIM/United+Way.png	(from https://www.transitionsfvs.org/partners)
23:22:02	8532/8532	---M--	200	added ('OK')	image/png	etag:CNur9vW9nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035316-BS5ZWD8R6LOFQ5T56KNG/walmart-foundation.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035316-BS5ZWD8R6LOFQ5T56KNG/walmart-foundation.png	(from https://www.transitionsfvs.org/partners)
23:22:03	9541/9541	---M--	200	added ('OK')	image/png	etag:COuCzpK9nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035352-9TXO7GTI92D00QCULIZD/William+Wood.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035352-9TXO7GTI92D00QCULIZD/William+Wood.png	(from https://www.transitionsfvs.org/partners)
23:22:04	4582/4582	---M--	200	added ('OK')	image/png	etag:CIT6s8q9nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035411-B03Z8QJ3BNPGNN2N30UQ/York.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224035411-B03Z8QJ3BNPGNN2N30UQ/York.png	(from https://www.transitionsfvs.org/partners)
23:22:05	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.62.delayed	(from https://www.transitionsfvs.org/volunteer/internships)
23:22:05	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.63.delayed	(from https://www.transitionsfvs.org/volunteer/internships)
23:22:05	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.64.delayed	(from https://www.transitionsfvs.org/volunteer/internships)
23:22:06	0/0	---M--	302	error ('Found')	text/html	etag:W/%2233094696c0886d63450ba9fd1a90f7e9%22	https://www.transitionsfvs.org/s/Internship-Packet-2020.pdf	/home/george/websites/shdh/www.transitionsfvs.org/s/Internship-Packet-2020.65.delayed	(from https://www.transitionsfvs.org/volunteer/internships)
23:22:13	184252/184252	---M--	200	added ('OK')	application/pdf	date:Wed,%2019%20Oct%202022%2022:22:13%20GMT	https://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/t/62e1535937750b4f2578b29b/1658934106116/Internship+Packet+2020.pdf	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/t/62e1535937750b4f2578b29b/1658934106116/Internship+Packet+2020.pdf	(from https://www.transitionsfvs.org/volunteer/internships)
23:22:14	0/0	---M--	302	error ('Found')	text/html	etag:W/%22d7cd108c8915fb1ec7c5681aeaddb060%22	https://www.transitionsfvs.org/s/New-Volunteer-Packet-2020.doc	/home/george/websites/shdh/www.transitionsfvs.org/s/New-Volunteer-Packet-2020.67.delayed	(from https://www.transitionsfvs.org/volunteer/internships)
23:22:22	60416/60416	---M--	200	added ('OK')	application/msword	date:Wed,%2019%20Oct%202022%2022:22:15%20GMT	https://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/t/6348c9ee0fc2f80748bc01b0/1665714670813/New+Volunteer+Packet+2020.doc	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/t/6348c9ee0fc2f80748bc01b0/1665714670813/New%20Volunteer%20Packet%202020.doc_;%20filename_=UTF-8''New+Volunteer+Packet+2020.doc	(from https://www.transitionsfvs.org/volunteer/internships)
23:22:24	44633/44633	---M-Z	200	added ('OK')	text/javascript	etag:W/%225520c55944aef023e948d1385bdf2bc9%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-805006b75761f2c236cad-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-805006b75761f2c236cad-min.en-US.js	(from https://www.transitionsfvs.org/donate-3)
23:22:24	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.6b.delayed	(from https://www.transitionsfvs.org/donate-3)
23:22:24	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.6c.delayed	(from https://www.transitionsfvs.org/donate-3)
23:22:24	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.6d.delayed	(from https://www.transitionsfvs.org/donate-3)
23:22:40	935785/935785	---M-Z	200	added ('OK')	text/javascript	etag:%2276df36cb30e91b7a90f5b4e311e7a40c%22	http://assets.squarespace.com/universal/scripts-compressed/common-a92ce91e34df3432d2e50-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/common-a92ce91e34df3432d2e50-min.en-US.js	(from https://www.transitionsfvs.org/donate-3)
23:22:40	1597/1597	---M--	200	added ('OK')	image/gif	etag:%225d5637bd-63d%22	https://www.paypalobjects.com/en_US/i/btn/btn_donate_LG.gif	/home/george/websites/shdh/www.paypalobjects.com/en_US/i/btn/btn_donate_LG.gif	(from https://www.transitionsfvs.org/donate-3)
23:22:41	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2022:22:41%20GMT	https://www.paypal.com/en_US/i/scr/pixel.gif	/home/george/websites/shdh/www.paypal.com/en_US/i/scr/pixel.70.delayed	(from https://www.transitionsfvs.org/donate-3)
23:22:42	820553/820553	---M--	200	added ('OK')	image/jpeg	etag:CPeSx/u9nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1539268817336-4F5NKQLER5A7BUKMORNW/20180906_154305.jpg	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1539268817336-4F5NKQLER5A7BUKMORNW/20180906_154305.jpg	(from https://www.transitionsfvs.org/donate-3)
23:22:42	43/43	---M--	200	added ('OK')	image/gif	etag:%225d5637be-2b%22	https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/george/websites/shdh/www.paypalobjects.com/en_US/i/scr/pixel.gif	(from https://www.transitionsfvs.org/donate-3)
23:22:43	500674/500674	---M--	200	added ('OK')	image/png	etag:CLeU1N7K3voCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665711458033-CV3C9YTC64NGUPYTS4KN/TFVS+Needs+List.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665711458033-CV3C9YTC64NGUPYTS4KN/TFVS+Needs+List.png	(from https://www.transitionsfvs.org/donate-3)
23:22:44	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.74.delayed	(from https://www.transitionsfvs.org/supporting-a-survivor)
23:22:44	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.75.delayed	(from https://www.transitionsfvs.org/supporting-a-survivor)
23:22:44	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.76.delayed	(from https://www.transitionsfvs.org/supporting-a-survivor)
23:22:52	55868/55868	---M--	200	added ('OK')	image/jpeg	etag:CLnCuY2+nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1517011744695-QHCBR11605AVM08JIMLK/unnamed-3.jpg	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1517011744695-QHCBR11605AVM08JIMLK/unnamed-3.jpg	(from https://www.transitionsfvs.org/supporting-a-survivor)
23:22:54	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Wed,%2019%20Oct%202022%2022:22:50%20GMT	http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/t/62d9ca11eaa7994996ef7d7b/1658440213281/Fast+%26+Funky+2022+5k+Run+Flyer+(Facebook+Post).png?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/t/62d9ca11eaa7994996ef7d7b/1658440213281/Fast+&+Funky+2022+5k+Run+Flyer+(Facebook+Post).7826f7.delayed	(from https://www.transitionsfvs.org/events)
23:22:54	674188/674188	---M--	200	added ('OK')	image/png	etag:CNSK76TM3voCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665711872934-FRTSZ6Y3UCDZ3FBFIO10/Donation+List+(6+%c3%97+6+in).png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665711872934-FRTSZ6Y3UCDZ3FBFIO10/Donation+List+(6+%c3%97+6+in).png	(from https://www.transitionsfvs.org/donate-3)
23:23:04	195125/195125	---M--	200	added ('OK')	image/png	etag:CIPTzp37ivkCEAE=	https://images.squarespace-cdn.com/content/5a5481e818b27dc35ee7fe27/1658440209656-RF9WTCP6C6U6CMW1XQB0/Fast+%26+Funky+2022+5k+Run+Flyer+%28Facebook+Post%29.png?content-type=image%2Fpng	/home/george/websites/shdh/images.squarespace-cdn.com/content/5a5481e818b27dc35ee7fe27/1658440209656-RF9WTCP6C6U6CMW1XQB0/Fast+&+Funky+2022+5k+Run+Flyer+(Facebook+Post)5d45.png	(from https://www.transitionsfvs.org/events)
23:23:06	44636/44636	---M-Z	200	added ('OK')	text/javascript	etag:%228763bdc1bd378d5ac162ee93d79355a2%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-45e70bb04659536413781-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-45e70bb04659536413781-min.en-US.js	(from https://www.transitionsfvs.org/events)
23:23:06	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.7c.delayed	(from https://www.transitionsfvs.org/events)
23:23:06	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.7d.delayed	(from https://www.transitionsfvs.org/events)
23:23:06	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.7e.delayed	(from https://www.transitionsfvs.org/events)
23:23:20	749572/749572	---M-Z	200	added ('OK')	text/javascript	etag:%22af4303c5d047fa987fcdc5195fa0856f%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-bed8d97ee526e6b095bb8-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/common-vendors-bed8d97ee526e6b095bb8-min.en-US.js	(from https://www.transitionsfvs.org/events)
23:23:20	59804/59804	---MCZ	200	added ('OK')	text/html	etag:W/%22756fff240893137fc0cd94165bc17c33--gzip%22	https://www.transitionsfvs.org/events/2022/10/22/fast-amp-funky-5k-runwalk	/home/george/websites/shdh/www.transitionsfvs.org/events/2022/10/22/fast-amp-funky-5k-runwalk.html	(from https://www.transitionsfvs.org/events)
23:23:20	357/357	---M--	200	added ('OK')	text/calendar	etag:W/%2292716c371aa45d7450139220d9984890%22	https://www.transitionsfvs.org/events/2022/10/22/fast-amp-funky-5k-runwalk?format=ical	/home/george/websites/shdh/www.transitionsfvs.org/events/2022/10/22/fast-amp-funky-5k-runwalkd859	(from https://www.transitionsfvs.org/events)
23:23:22	61744/61744	---M-Z	200	added ('OK')	text/html	etag:W/%22fe8b51211d1850a84753da27dc65a9cd--gzip%22	https://www.transitionsfvs.org/events/2018/10/29/remember-my-name-2018	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/10/29/remember-my-name-2018.html	(from https://www.transitionsfvs.org/events)
23:23:23	408/408	---M--	200	added ('OK')	text/calendar	etag:W/%22f9bfb4fc50129fbd17bcbdbee31c0d33%22	https://www.transitionsfvs.org/events/2018/10/29/remember-my-name-2018?format=ical	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/10/29/remember-my-name-2018d859	(from https://www.transitionsfvs.org/events)
23:23:25	60526/60526	---M-Z	200	added ('OK')	text/html	etag:W/%225d21ce87315248040285004b94a7b590--gzip%22	https://www.transitionsfvs.org/events/adoptafamily	/home/george/websites/shdh/www.transitionsfvs.org/events/adoptafamily.html	(from https://www.transitionsfvs.org/events)
23:23:26	267/267	---M--	200	added ('OK')	text/calendar	etag:W/%2228ab58bd229b322af6eeb300c1513cca%22	https://www.transitionsfvs.org/events/adoptafamily?format=ical	/home/george/websites/shdh/www.transitionsfvs.org/events/adoptafamilyd859	(from https://www.transitionsfvs.org/events)
23:23:27	60597/60597	---M-Z	200	added ('OK')	text/html	etag:W/%22531fcfd1703c9c943208803a15ddf919%22	https://www.transitionsfvs.org/events/2018/7/27/5k-runwalk	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/7/27/5k-runwalk.html	(from https://www.transitionsfvs.org/events)
23:23:28	383/383	---M--	200	added ('OK')	text/calendar	etag:W/%227de2099c268080a3edfe6e4109d792cc%22	https://www.transitionsfvs.org/events/2018/7/27/5k-runwalk?format=ical	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/7/27/5k-runwalkd859	(from https://www.transitionsfvs.org/events)
23:23:30	63093/63093	---MCZ	200	added ('OK')	text/html	etag:W/%22005d9da29d7fa4ffa431aad7e0d47436--gzip%22	https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-95npj	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/12/womens-support-group-95npj.html	(from https://www.transitionsfvs.org/events)
23:23:31	346/346	---M--	200	added ('OK')	text/calendar	etag:W/%22b88d7d3ae1033540bec2bf7094d8996a%22	https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-95npj?format=ical	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/12/womens-support-group-95npjd859	(from https://www.transitionsfvs.org/events)
23:23:34	65855/65855	---MCZ	200	added ('OK')	text/html	etag:W/%22582a4d8f714839387c63b8031e657bd8--gzip%22	https://www.transitionsfvs.org/events/2018/4/21/casino-night-a-masquerade-ball	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/4/21/casino-night-a-masquerade-ball.html	(from https://www.transitionsfvs.org/events)
23:23:40	476/476	---M--	200	added ('OK')	text/calendar	etag:W/%221f99b6dc18bf0d6fdd76785ac2bfa25f%22	https://www.transitionsfvs.org/events/2018/4/21/casino-night-a-masquerade-ball?format=ical	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/4/21/casino-night-a-masquerade-balld859	(from https://www.transitionsfvs.org/events)
23:23:43	62677/62677	---MCZ	200	added ('OK')	text/html	etag:W/%225f0fbae9d3a36009d6594d3a9123f318--gzip%22	https://www.transitionsfvs.org/events/2018/2/21/donation-day	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/21/donation-day.html	(from https://www.transitionsfvs.org/events)
23:23:43	1139067/1139067	---M--	200	added ('OK')	image/png	etag:CNzXq5y9nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1522439088295-0LISWCXMQKRTDIE1V0F7/Unmasking+Mini+Flyer.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1522439088295-0LISWCXMQKRTDIE1V0F7/Unmasking+Mini+Flyer.png	(from https://www.transitionsfvs.org/events)
23:23:43	357/357	---M--	200	added ('OK')	text/calendar	etag:W/%22bbe4eb6f86ed26d3decf1fb894be9f64%22	https://www.transitionsfvs.org/events/2018/2/21/donation-day?format=ical	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/21/donation-dayd859	(from https://www.transitionsfvs.org/events)
23:23:45	144055/144055	---M--	200	added ('OK')	image/png	etag:CMqrmcm9nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1522438686788-P259BFSDNQET53YQ4IP6/Screen+Shot+2018-03-30+at+3.27.00+PM.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1522438686788-P259BFSDNQET53YQ4IP6/Screen+Shot+2018-03-30+at+3.27.00+PM.png	(from https://www.transitionsfvs.org/events)
23:23:47	63009/63009	---MCZ	200	added ('OK')	text/html	etag:W/%224e19e4d9c5b32f04edafd7f5400339c1--gzip%22	https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-9sw96	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/12/womens-support-group-9sw96.html	(from https://www.transitionsfvs.org/events)
23:23:48	346/346	---M--	200	added ('OK')	text/calendar	etag:W/%22144389c002954788aea14ba210e95c25%22	https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-9sw96?format=ical	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/12/womens-support-group-9sw96d859	(from https://www.transitionsfvs.org/events)
23:23:50	63025/63025	---M-Z	200	added ('OK')	text/html	etag:W/%22dccc4941b88c4a70df11f9c31ca63155--gzip%22	https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6.html	(from https://www.transitionsfvs.org/events)
23:23:52	346/346	---M--	200	added ('OK')	text/calendar	etag:W/%220fce8a2c9d29a7b1ad8e0603556a8cfc%22	https://www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6?format=ical	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/12/womens-support-group-at2k6d859	(from https://www.transitionsfvs.org/events)
23:23:54	62699/62699	---MCZ	200	added ('OK')	text/html	etag:W/%22efd9ab2e02614657d2e843037820b983--gzip%22	https://www.transitionsfvs.org/events/2018/2/12/womens-support-group	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/12/womens-support-group.html	(from https://www.transitionsfvs.org/events)
23:23:55	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.95.delayed	(from https://www.transitionsfvs.org/2022-fast-funky-5k-runwalk)
23:23:55	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.96.delayed	(from https://www.transitionsfvs.org/2022-fast-funky-5k-runwalk)
23:23:55	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.97.delayed	(from https://www.transitionsfvs.org/2022-fast-funky-5k-runwalk)
23:23:55	346/346	---M--	200	added ('OK')	text/calendar	etag:W/%22c39c8cfafe02e2317b5d238bf3d98369%22	https://www.transitionsfvs.org/events/2018/2/12/womens-support-group?format=ical	/home/george/websites/shdh/www.transitionsfvs.org/events/2018/2/12/womens-support-groupd859	(from https://www.transitionsfvs.org/events)
23:23:56	619449/619449	---M--	200	added ('OK')	image/png	etag:CN3Kk/aFi/kCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1658443079957-71W2NC90J8VUOD6QR00H/Fast+%26+Funky+2022+5k+Run+Flyer+(1).png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1658443079957-71W2NC90J8VUOD6QR00H/Fast+&+Funky+2022+5k+Run+Flyer+(1).png	(from https://www.transitionsfvs.org/2022-fast-funky-5k-runwalk)
23:23:57	0/0	---M--	302	error ('Found')	text/html	etag:W/%222cca2ac544f15f153ddac2099c9df552%22	https://www.transitionsfvs.org/s/2022-5K-Sponsorship-Package_-Final.pdf	/home/george/websites/shdh/www.transitionsfvs.org/s/2022-5K-Sponsorship-Package_-Final.99.delayed	(from https://www.transitionsfvs.org/2022-fast-funky-5k-runwalk)
23:24:04	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Wed,%2019%20Oct%202022%2022:24:04%20GMT	http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/t/62d9c8e34d0b365cbcae2aa2/1658439907629/Fast+%26+Funky+2022+5k+Run+Flyer+(Facebook+Post).png?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/t/62d9c8e34d0b365cbcae2aa2/1658439907629/Fast+&+Funky+2022+5k+Run+Flyer+(Facebook+Post).9b26f7.delayed	(from https://www.transitionsfvs.org/events/2022/10/22/fast-amp-funky-5k-runwalk)
23:24:06	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.9d.delayed	(from https://www.transitionsfvs.org/events/2022/10/22/fast-amp-funky-5k-runwalk)
23:24:06	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.9e.delayed	(from https://www.transitionsfvs.org/events/2022/10/22/fast-amp-funky-5k-runwalk)
23:24:06	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.9f.delayed	(from https://www.transitionsfvs.org/events/2022/10/22/fast-amp-funky-5k-runwalk)
23:24:12	195125/195125	---M--	200	added ('OK')	image/png	etag:CNLstov6ivkCEAE=	https://images.squarespace-cdn.com/content/5a5481e818b27dc35ee7fe27/1e5f80ad-0207-453f-8d69-956b1d0b525d/Fast+%26+Funky+2022+5k+Run+Flyer+%28Facebook+Post%29.png?content-type=image%2Fpng	/home/george/websites/shdh/images.squarespace-cdn.com/content/5a5481e818b27dc35ee7fe27/1e5f80ad-0207-453f-8d69-956b1d0b525d/Fast+&+Funky+2022+5k+Run+Flyer+(Facebook+Post)5d45.png	(from https://www.transitionsfvs.org/events/2022/10/22/fast-amp-funky-5k-runwalk)
